date,it_finbert_pit_zscore,industrials_finbert_pit_zscore,it_lexical_pit_zscore,industrials_lexical_pit_zscore
2024-11-25,-0.0662662216188548,-1.2403159152808445,-1.1384584642270266,-1.2471152271775228
2024-11-26,-0.0661584377407033,-1.2353169116557343,-1.1342385365362078,-1.2420555328483471
2024-11-27,-0.0660511780979637,-1.2303778692212666,-1.1300651896876266,-1.2370569263435671
2024-11-28,-0.065944438454779,-1.2254975987964856,-1.125937572983764,-1.232118188243165
2024-11-29,-0.0658382146230482,-1.220674943958878,-1.1218548573200045,-1.2272381329357258
2024-11-30,-0.065732502461733,-1.215908779893193,-1.117816234485019,-1.2224156074227397
2024-12-01,-0.0656272978762077,-1.2111980122893355,-1.113820916488672,-1.2176494901742134
2024-12-02,-0.0655225968175618,-1.2065415762868588,-1.1098681349161543,-1.212938690032911
2024-12-03,-0.0778196161667848,-1.2019384354637808,-1.1751423928897418,-1.2082821451649768
2024-12-04,-0.0776960331988231,-1.1973875808674697,-1.1707400924177669,-1.2036788220544252
2024-12-05,-0.0775730371420671,-1.1928880300856204,-1.1663868996192033,-1.1991277145395276
2024-12-06,-0.0774506233656495,-1.188438826355365,-1.162081908237793,-1.1946278428889554
2024-12-07,-0.0773287872896976,-1.1840390377086034,-1.157824235260036,-1.190178252915766
2024-12-08,-0.0772075243846079,-1.179687756151948,-1.1536130201543338,-1.1857780151274264
2024-12-09,0.0373045101787035,-1.1753840968795408,-1.1849456427097302,-1.181426223910146
2024-12-10,0.0372466382564515,-1.1711271975172326,-1.1805467759806956,-1.1771219967459192
2024-12-11,0.0017723443749213,-1.1669162173966834,-0.8048521664966216,-1.1728644734606946
2024-12-12,0.1476838028075074,-1.1627503368579304,-0.4300505705654172,-1.1686528155022562
2024-12-13,0.1474521874942147,-1.1586287565791855,-0.4292687299632484,-1.1644862052464122
2024-12-14,0.147221658514019,-1.1545506969325443,-0.4284911381206542,-1.160363845330217
2024-12-15,0.1469922074014295,-1.1505153973645283,-0.4277177566947728,-1.156284958010961
2024-12-16,0.1467638257830434,-1.1465221158001893,-0.4269485478254324,-1.1522487845497915
2024-12-17,0.1465365053762193,-1.1425701280698786,-0.4261834741273702,-1.1482545846188228
2024-12-18,0.1463102379878658,-1.1386587273575992,-0.425422498682603,-1.1443016357306943
2024-12-19,0.1387309202878127,-1.183298991821449,-0.5276098136620961,-1.948341162705031
2024-12-20,0.1236731451482834,-1.3609143867537932,-0.8530343028736391,-2.316196056797277
2024-12-21,0.1234850395471715,-1.3552086842505442,-0.8508300239968398,-2.294691538930984
2024-12-22,0.1232977896634525,-1.3495741495451474,-0.8486427451474766,-2.2737750801868373
2024-12-23,0.1231113890287859,-1.344009315362627,-0.8464722489279632,-2.253420358455163
2024-12-24,0.1229258312430843,-1.338512756433094,-0.8443183218130507,-2.2336026721188604
2024-12-25,0.1227411099735734,-1.3330830879581788,-0.8421807540615788,-2.214298814001136
2024-12-26,0.1225572189538993,-1.327718964145363,-0.8400593396307038,-2.195486957093841
2024-12-27,0.1223741519832196,-1.3224190768066637,-0.8379538760924684,-2.1771465507869583
2024-12-28,0.1221919029253457,-1.3171821540183424,-0.8358641645526631,-2.1592582264774425
2024-12-29,0.1220104657078643,-1.3120069588385728,-0.8337900095719172,-2.1418037115717814
2024-12-30,0.1218298343212946,-1.3068922880800615,-0.8317312190889108,-2.124765751014105
2024-12-31,0.1216500028182454,-1.3018369711349322,-0.829687604345685,-2.108128035573784
